,0
2998,15
2999,7
3000,0
3001,19
3002,7
3003,4
3004,12
3005,7
3006,8
3007,9
3008,6
3009,8
3010,14
3011,10
3012,5
3013,7
3014,2
3015,17
3016,2
3017,10
3018,15
3019,7
3020,18
3021,0
3022,19
3023,17
3024,11
3025,10
3026,18
3027,4
3028,15
3029,17
3030,15
3031,7
3032,5
3033,7
3034,2
3035,15
3036,9
3037,5
3038,1
3039,1
3040,9
3041,11
3042,14
3043,15
3044,1
3045,1
3046,9
3047,9
3048,6
3049,14
3050,9
3051,14
3052,6
3053,0
3054,1
3055,14
3056,8
3057,1
3058,19
3059,17
3060,19
3061,12
3062,12
3063,17
3064,18
3065,0
3066,12
3067,9
3068,19
3069,17
3070,7
3071,13
3072,5
3073,19
3074,5
3075,17
3076,4
3077,14
3078,12
3079,15
3080,13
3081,6
3082,7
3083,6
3084,7
3085,10
3086,4
3087,10
3088,6
3089,0
3090,18
3091,0
3092,16
3093,5
3094,5
3095,15
3096,4
3097,11
3098,7
3099,2
3100,6
3101,7
3102,14
3103,11
3104,5
3105,15
3106,17
3107,1
3108,7
3109,4
3110,7
3111,10
3112,9
3113,9
3114,9
3115,11
3116,2
3117,4
3118,8
3119,3
3120,6
3121,14
3122,17
3123,4
3124,16
3125,1
3126,12
3127,6
3128,17
3129,9
3130,7
3131,8
3132,12
3133,8
3134,1
3135,6
3136,8
3137,19
3138,0
3139,4
3140,15
3141,18
3142,16
3143,19
3144,12
3145,17
3146,12
3147,9
3148,17
3149,12
3150,1
3151,15
3152,0
3153,1
3154,13
3155,19
3156,10
3157,11
3158,17
3159,4
3160,17
3161,11
3162,12
3163,19
3164,17
3165,6
3166,2
3167,19
3168,9
3169,1
3170,12
3171,19
3172,12
3173,15
3174,6
3175,7
3176,19
3177,7
3178,7
3179,17
3180,19
3181,10
3182,12
3183,11
3184,9
3185,6
3186,14
3187,0
3188,2
3189,19
3190,2
3191,7
3192,10
3193,8
3194,1
3195,4
3196,7
3197,5
3198,18
3199,12
3200,0
3201,14
3202,2
3203,10
3204,15
3205,6
3206,11
3207,19
3208,10
3209,11
3210,6
3211,17
3212,4
3213,18
3214,6
3215,18
3216,17
3217,18
3218,8
3219,13
3220,2
3221,2
3222,9
3223,8
3224,11
3225,10
3226,19
3227,19
3228,10
3229,15
3230,11
3231,5
3232,12
3233,18
3234,8
3235,15
3236,17
3237,19
3238,10
3239,12
3240,5
3241,19
3242,6
3243,12
3244,19
3245,6
3246,9
3247,5
3248,2
3249,6
3250,11
3251,14
3252,17
3253,12
3254,7
3255,18
3256,10
3257,12
3258,19
3259,1
3260,14
3261,11
3262,19
3263,5
3264,15
3265,5
3266,7
3267,14
3268,19
3269,15
3270,14
3271,8
3272,5
3273,15
3274,6
3275,11
3276,2
3277,13
3278,17
3279,14
3280,11
3281,17
3282,12
3283,15
3284,13
3285,7
3286,9
3287,16
3288,7
3289,1
3290,15
3291,13
3292,15
3293,3
3294,9
3295,11
3296,11
3297,6
3298,12
3299,4
3300,9
3301,2
3302,7
3303,16
3304,19
3305,5
3306,5
3307,17
3308,11
3309,11
3310,16
3311,11
3312,13
3313,19
3314,17
3315,19
3316,4
3317,4
3318,18
3319,8
3320,6
3321,2
3322,7
3323,10
3324,4
3325,1
3326,18
3327,7
3328,4
3329,1
3330,5
3331,12
3332,4
3333,19
3334,13
3335,2
3336,2
3337,5
3338,17
3339,9
3340,16
3341,15
3342,9
3343,1
3344,5
3345,2
3346,0
3347,8
3348,13
3349,14
3350,15
3351,11
3352,12
3353,2
3354,8
3355,16
3356,17
3357,8
3358,14
3359,2
3360,11
3361,13
3362,0
3363,19
3364,7
3365,10
3366,17
3367,11
3368,0
3369,4
3370,10
3371,11
3372,2
3373,19
3374,6
3375,18
3376,2
3377,7
3378,6
3379,11
3380,13
3381,2
3382,4
3383,16
3384,1
3385,17
3386,1
3387,7
3388,11
3389,9
3390,4
3391,5
3392,6
3393,17
3394,0
3395,4
3396,14
3397,4
3398,4
3399,6
3400,1
3401,1
3402,13
3403,19
3404,14
3405,15
3406,2
3407,6
3408,4
3409,9
3410,5
3411,17
3412,2
3413,19
3414,0
3415,12
3416,1
3417,17
3418,19
3419,1
3420,10
3421,7
3422,16
3423,13
3424,5
3425,16
3426,0
3427,12
3428,5
3429,1
3430,19
3431,17
3432,5
3433,0
3434,5
3435,7
3436,10
3437,12
3438,10
3439,8
3440,7
3441,4
3442,9
3443,1
3444,1
3445,18
3446,8
3447,11
3448,9
3449,1
3450,12
3451,10
3452,10
3453,8
3454,1
3455,6
3456,4
3457,11
3458,11
3459,15
3460,19
3461,15
3462,4
3463,18
3464,6
3465,18
3466,13
3467,13
3468,18
3469,0
3470,12
3471,15
3472,5
3473,7
3474,17
3475,4
3476,11
3477,2
3478,14
3479,15
3480,17
3481,12
3482,10
3483,11
3484,10
3485,18
3486,2
3487,4
3488,7
3489,4
3490,15
3491,12
3492,18
3493,10
3494,4
3495,5
3496,1
3497,11
3498,1
3499,8
3500,5
3501,17
3502,7
3503,2
3504,11
3505,15
3506,17
3507,6
3508,2
3509,12
3510,11
3511,0
3512,9
3513,10
3514,15
3515,8
3516,7
3517,10
3518,11
3519,12
3520,5
3521,2
3522,18
3523,1
3524,12
3525,17
3526,13
3527,0
3528,17
3529,13
3530,15
3531,0
3532,7
3533,6
3534,13
3535,6
3536,13
3537,11
3538,17
3539,15
3540,1
3541,1
3542,6
3543,4
3544,17
3545,19
3546,0
3547,1
3548,18
3549,9
3550,6
3551,4
3552,17
3553,14
3554,7
3555,6
3556,9
3557,14
3558,18
3559,14
3560,18
3561,4
3562,2
3563,16
3564,18
3565,19
3566,1
3567,17
3568,17
3569,12
3570,14
3571,9
3572,9
3573,11
3574,6
3575,6
3576,14
3577,0
3578,15
3579,11
3580,18
3581,11
3582,8
3583,6
3584,7
3585,1
3586,10
3587,9
3588,17
3589,7
3590,6
3591,9
3592,0
3593,4
3594,13
3595,15
3596,6
3597,11
3598,6
3599,17
3600,2
3601,7
3602,17
3603,16
3604,11
3605,7
3606,6
3607,6
3608,0
3609,1
3610,12
3611,18
3612,0
3613,8
3614,17
3615,1
3616,9
3617,12
3618,14
3619,10
3620,11
3621,18
3622,15
3623,13
3624,13
3625,4
3626,9
3627,2
3628,0
3629,11
3630,17
3631,7
3632,0
3633,12
3634,4
3635,6
3636,1
3637,15
3638,0
3639,17
3640,0
3641,3
3642,13
3643,0
3644,8
3645,0
3646,10
3647,14
3648,4
3649,18
3650,11
3651,10
3652,0
3653,12
3654,10
3655,5
3656,0
3657,7
3658,6
3659,19
3660,15
3661,11
3662,18
3663,16
3664,5
3665,18
3666,7
3667,8
3668,15
3669,12
3670,15
3671,7
3672,18
3673,7
3674,9
3675,7
3676,17
3677,2
3678,4
3679,9
3680,12
3681,8
3682,4
3683,7
3684,19
3685,1
3686,18
3687,5
3688,13
3689,11
3690,12
3691,0
3692,5
3693,9
3694,1
3695,11
3696,7
3697,1
3698,1
3699,5
3700,1
3701,1
3702,2
3703,13
3704,13
3705,8
3706,1
3707,11
3708,2
3709,5
3710,7
3711,15
3712,8
3713,14
3714,17
3715,9
3716,17
3717,13
3718,5
3719,4
3720,0
3721,17
3722,10
3723,2
3724,16
3725,2
3726,12
3727,13
3728,14
3729,13
3730,19
3731,12
3732,6
3733,0
3734,7
3735,14
3736,18
3737,12
3738,17
3739,5
3740,8
3741,2
3742,8
3743,1
3744,10
3745,11
3746,15
3747,14
3748,4
3749,18
3750,12
3751,18
3752,12
3753,16
3754,8
3755,18
3756,13
3757,9
3758,4
3759,10
3760,15
3761,8
3762,10
3763,8
3764,19
3765,17
3766,0
3767,13
3768,16
3769,0
3770,4
3771,10
3772,19
3773,14
3774,12
3775,14
3776,10
3777,19
3778,10
3779,5
3780,8
3781,18
3782,13
3783,6
3784,19
3785,9
3786,11
3787,4
3788,18
3789,19
3790,10
3791,12
3792,16
3793,9
3794,7
3795,14
3796,7
3797,15
3798,5
3799,10
3800,2
3801,8
3802,2
3803,13
3804,18
3805,2
3806,18
3807,5
3808,13
3809,4
3810,18
3811,5
3812,13
3813,10
3814,19
3815,18
3816,18
3817,11
3818,17
3819,17
3820,9
3821,9
3822,15
3823,12
3824,8
3825,0
3826,8
3827,2
3828,2
3829,9
3830,12
3831,1
3832,13
3833,17
3834,13
3835,6
3836,2
3837,8
3838,1
3839,15
3840,5
3841,7
3842,2
3843,7
3844,6
3845,9
3846,11
3847,5
3848,9
3849,14
3850,5
3851,8
3852,4
3853,15
3854,1
3855,15
3856,14
3857,4
3858,5
3859,10
3860,15
3861,1
3862,0
3863,17
3864,1
3865,17
3866,5
3867,10
3868,2
3869,0
3870,1
3871,9
3872,10
3873,17
3874,5
3875,11
3876,4
3877,0
3878,18
3879,10
3880,5
3881,8
3882,12
3883,7
3884,2
3885,18
3886,10
3887,4
3888,3
3889,1
3890,2
3891,10
3892,16
3893,17
3894,19
3895,10
3896,11
3897,18
3898,2
3899,13
3900,2
3901,18
3902,8
3903,16
3904,17
3905,2
3906,12
3907,18
3908,16
3909,19
3910,0
3911,15
3912,18
3913,8
3914,1
3915,8
3916,10
3917,15
3918,19
3919,6
3920,18
3921,5
3922,4
3923,8
3924,13
3925,7
3926,18
3927,15
3928,5
3929,1
3930,17
3931,5
3932,18
3933,8
3934,14
3935,17
3936,9
3937,18
3938,19
3939,4
3940,15
3941,11
3942,5
3943,18
3944,11
3945,4
3946,14
3947,1
3948,18
3949,5
3950,2
3951,13
3952,13
3953,4
3954,10
3955,5
3956,14
3957,6
3958,7
3959,17
3960,18
3961,7
3962,2
3963,10
3964,12
3965,2
3966,18
3967,4
3968,19
3969,2
3970,10
3971,7
3972,8
3973,9
3974,0
3975,19
3976,2
3977,5
3978,16
3979,16
3980,1
3981,15
3982,9
3983,1
3984,11
3985,0
3986,14
3987,15
3988,0
3989,16
3990,1
3991,6
3992,17
3993,8
3994,0
3995,4
3996,14
3997,11
3998,8
3999,7
4000,2
4001,2
4002,1
4003,1
4004,12
4005,12
4006,5
4007,5
4008,0
4009,15
4010,0
4011,19
4012,18
4013,11
4014,7
4015,0
4016,10
4017,5
4018,9
4019,4
4020,16
4021,11
4022,9
4023,19
4024,9
4025,7
4026,0
4027,18
4028,17
4029,2
4030,3
4031,18
4032,18
4033,10
4034,9
4035,16
4036,9
4037,5
4038,16
4039,7
4040,16
4041,17
4042,11
4043,19
4044,13
4045,0
4046,7
4047,7
4048,11
4049,13
4050,11
4051,4
4052,12
4053,6
4054,17
4055,14
4056,4
4057,12
4058,10
4059,6
4060,11
4061,14
4062,19
4063,19
4064,12
4065,18
4066,18
4067,15
4068,10
4069,14
4070,2
4071,19
4072,9
4073,4
4074,5
4075,13
4076,2
4077,16
4078,10
4079,17
4080,1
4081,19
4082,0
4083,10
4084,17
4085,2
4086,2
4087,1
4088,2
4089,7
4090,4
4091,0
4092,6
4093,14
4094,10
4095,9
4096,10
4097,14
4098,6
4099,15
4100,6
4101,2
4102,2
4103,3
4104,4
4105,19
4106,5
4107,14
4108,17
4109,2
4110,1
4111,12
4112,5
4113,5
4114,7
4115,4
4116,19
4117,6
4118,18
4119,2
4120,17
4121,2
4122,9
4123,9
4124,1
4125,1
4126,19
4127,18
4128,7
4129,17
4130,1
4131,18
4132,14
4133,15
4134,8
4135,9
4136,19
4137,10
4138,4
4139,11
4140,3
4141,0
4142,17
4143,2
4144,15
4145,4
4146,2
4147,4
4148,14
4149,2
4150,4
4151,2
4152,16
4153,17
4154,15
4155,10
4156,12
4157,11
4158,2
4159,14
4160,10
4161,5
4162,2
4163,2
4164,13
4165,4
4166,16
4167,16
4168,7
4169,1
4170,15
4171,17
4172,5
4173,18
4174,10
4175,4
4176,1
4177,6
4178,0
4179,0
4180,6
4181,5
4182,12
4183,10
4184,0
4185,14
4186,6
4187,2
4188,13
4189,10
4190,18
4191,9
4192,17
4193,0
4194,8
4195,17
4196,11
4197,13
4198,8
4199,15
4200,4
4201,6
4202,17
4203,9
4204,10
4205,15
4206,4
4207,12
4208,7
4209,6
4210,17
4211,19
4212,6
4213,4
4214,19
4215,12
4216,11
4217,15
4218,18
4219,17
4220,18
4221,9
4222,11
4223,16
4224,2
4225,19
4226,12
4227,7
4228,15
4229,19
4230,12
4231,11
4232,8
4233,2
4234,14
4235,2
4236,16
4237,19
4238,19
4239,11
4240,6
4241,14
4242,6
4243,2
4244,4
4245,17
4246,1
4247,15
4248,18
4249,9
4250,4
4251,4
4252,7
4253,14
4254,0
4255,15
4256,0
4257,8
4258,6
4259,10
4260,19
4261,3
4262,11
4263,4
4264,16
4265,18
4266,2
4267,6
4268,13
4269,13
4270,1
4271,18
4272,2
4273,13
4274,8
4275,13
4276,4
4277,18
4278,10
4279,8
4280,0
4281,8
4282,4
4283,0
4284,2
4285,1
4286,9
4287,16
4288,10
4289,18
4290,2
4291,18
4292,6
4293,5
4294,12
4295,11
4296,5
4297,12
4298,1
4299,7
4300,8
4301,15
4302,18
4303,3
4304,6
4305,4
4306,7
4307,15
4308,12
4309,15
4310,17
4311,10
4312,7
4313,0
4314,11
4315,17
4316,7
4317,2
4318,2
4319,19
4320,0
4321,4
4322,2
4323,2
4324,7
4325,15
4326,9
4327,9
4328,4
4329,14
4330,10
4331,2
4332,13
4333,18
4334,7
4335,16
4336,2
4337,1
4338,2
4339,17
4340,9
4341,17
4342,14
4343,10
4344,19
4345,1
4346,5
4347,14
4348,2
4349,13
4350,2
4351,8
4352,8
4353,4
4354,10
4355,17
4356,8
4357,4
4358,7
4359,19
4360,2
4361,19
4362,9
4363,19
4364,11
4365,9
4366,8
4367,2
4368,14
4369,13
4370,12
4371,0
4372,0
4373,0
4374,2
4375,0
4376,1
4377,18
4378,6
4379,19
4380,11
4381,1
4382,4
4383,4
4384,1
4385,8
4386,11
4387,12
4388,10
4389,8
4390,5
4391,0
4392,19
4393,15
4394,4
4395,18
4396,8
4397,10
4398,17
4399,5
4400,17
4401,2
4402,11
4403,19
4404,9
4405,14
4406,13
4407,16
4408,19
4409,14
4410,4
4411,7
4412,17
4413,18
4414,18
4415,10
4416,18
4417,11
4418,9
4419,4
4420,15
4421,7
4422,5
4423,7
4424,2
4425,19
4426,10
4427,14
4428,9
4429,17
4430,2
4431,6
4432,4
4433,16
4434,12
4435,17
4436,2
4437,15
4438,15
4439,8
4440,11
4441,9
4442,18
4443,13
4444,9
4445,17
4446,18
4447,7
4448,16
4449,4
4450,19
4451,15
4452,14
4453,0
4454,4
4455,5
4456,4
4457,12
4458,7
4459,19
4460,0
4461,0
4462,8
4463,14
4464,12
4465,4
4466,9
4467,9
4468,18
4469,17
4470,18
4471,13
4472,12
4473,2
4474,13
4475,7
4476,7
4477,10
4478,18
4479,9
4480,8
4481,15
4482,9
4483,13
4484,10
4485,4
4486,11
4487,18
4488,2
4489,17
4490,17
4491,14
4492,5
4493,8
4494,15
4495,4
4496,16
4497,4
4498,4
4499,10
4500,7
4501,5
4502,6
4503,17
4504,7
4505,9
4506,0
4507,13
4508,9
4509,13
4510,14
4511,12
4512,9
4513,18
4514,18
4515,15
4516,8
4517,6
4518,13
4519,17
4520,5
4521,1
4522,15
4523,6
4524,0
4525,4
4526,7
4527,0
4528,5
4529,8
4530,13
4531,0
4532,5
4533,4
4534,8
4535,1
4536,2
4537,0
4538,15
4539,10
4540,6
4541,15
4542,2
4543,18
4544,9
4545,13
4546,7
4547,8
4548,11
4549,9
4550,5
4551,9
4552,14
4553,2
4554,4
4555,10
4556,19
4557,0
4558,12
4559,15
4560,5
4561,18
4562,2
4563,11
4564,14
4565,0
4566,15
4567,8
4568,14
4569,6
4570,9
4571,9
4572,13
4573,4
4574,12
4575,8
4576,10
4577,19
4578,15
4579,0
4580,9
4581,13
4582,11
4583,15
4584,19
4585,15
4586,12
4587,11
4588,11
4589,10
4590,17
4591,11
4592,18
4593,12
4594,5
4595,1
4596,5
4597,0
4598,5
4599,1
4600,6
4601,14
4602,4
4603,4
4604,8
4605,7
4606,15
4607,19
4608,16
4609,4
4610,0
4611,19
4612,16
4613,12
4614,1
4615,11
4616,10
4617,3
4618,15
4619,7
4620,14
4621,15
4622,10
4623,13
4624,18
4625,14
4626,5
4627,14
4628,1
4629,8
4630,6
4631,19
4632,15
4633,2
4634,17
4635,10
4636,19
4637,11
4638,2
4639,16
4640,12
4641,17
4642,4
4643,0
4644,9
4645,0
4646,15
4647,14
4648,9
4649,9
4650,0
4651,11
4652,8
4653,12
4654,15
4655,15
4656,9
4657,1
4658,1
4659,4
4660,17
4661,9
4662,7
4663,19
4664,1
4665,4
4666,12
4667,5
4668,0
4669,10
4670,2
4671,2
4672,9
4673,4
4674,19
4675,0
4676,9
4677,0
4678,2
4679,16
4680,18
4681,9
4682,2
4683,5
4684,5
4685,12
4686,15
4687,15
4688,6
4689,17
4690,15
4691,14
4692,10
4693,5
4694,1
4695,10
4696,9
4697,15
4698,12
4699,8
4700,2
4701,16
4702,9
4703,6
4704,10
4705,14
4706,8
4707,5
4708,8
4709,2
4710,2
4711,10
4712,5
4713,2
4714,1
4715,0
4716,3
4717,19
4718,14
4719,16
4720,15
4721,4
4722,18
4723,18
4724,17
4725,8
4726,5
4727,8
4728,13
4729,7
4730,6
4731,0
4732,9
4733,8
4734,18
4735,7
4736,19
4737,19
4738,0
4739,2
4740,17
4741,7
4742,2
4743,9
4744,6
4745,15
4746,5
4747,17
4748,9
4749,16
4750,11
4751,15
4752,16
4753,12
4754,15
4755,15
4756,0
4757,4
4758,14
4759,9
4760,13
4761,1
4762,8
4763,4
4764,2
4765,14
4766,4
4767,13
4768,12
4769,17
4770,4
4771,5
4772,18
4773,15
4774,0
4775,1
4776,17
4777,14
4778,0
4779,15
4780,15
4781,8
4782,10
4783,19
4784,18
4785,0
4786,1
4787,11
4788,4
4789,16
4790,13
4791,13
4792,9
4793,2
4794,4
4795,19
4796,9
4797,18
4798,6
4799,18
4800,5
4801,17
4802,5
4803,4
4804,6
4805,5
4806,12
4807,14
4808,9
4809,16
4810,9
4811,10
4812,11
4813,10
4814,7
4815,9
4816,4
4817,15
4818,4
4819,2
4820,10
4821,17
4822,17
4823,4
4824,9
4825,1
4826,7
4827,11
4828,18
4829,2
4830,2
4831,9
4832,18
4833,1
4834,1
4835,13
4836,4
4837,18
4838,12
4839,0
4840,15
4841,10
4842,15
4843,11
4844,19
4845,0
4846,7
4847,8
4848,7
4849,4
4850,1
4851,19
4852,4
4853,4
4854,8
4855,5
4856,10
4857,18
4858,5
4859,17
4860,17
4861,5
4862,18
4863,4
4864,11
4865,8
4866,2
4867,10
4868,9
4869,5
4870,8
4871,17
4872,18
4873,9
4874,9
4875,17
4876,1
4877,19
4878,5
4879,8
4880,7
4881,1
4882,0
4883,0
4884,11
4885,18
4886,10
4887,1
4888,15
4889,15
4890,5
4891,13
4892,7
4893,0
4894,10
4895,4
4896,16
4897,2
4898,12
4899,10
4900,0
4901,14
4902,14
4903,16
4904,15
4905,15
4906,9
4907,16
4908,18
4909,9
4910,12
4911,8
4912,15
4913,10
4914,1
4915,7
4916,12
4917,13
4918,5
4919,1
4920,5
4921,19
4922,0
4923,13
4924,18
4925,2
4926,3
4927,15
4928,18
4929,6
4930,17
4931,0
4932,6
4933,18
4934,16
4935,8
4936,4
4937,17
4938,7
4939,11
4940,17
4941,17
4942,17
4943,4
4944,1
4945,2
4946,7
4947,17
4948,12
4949,18
4950,9
4951,7
4952,6
4953,18
4954,19
4955,6
4956,19
4957,10
4958,4
4959,19
4960,14
4961,6
4962,15
4963,17
4964,19
4965,4
4966,18
4967,6
4968,9
4969,12
4970,13
4971,1
4972,15
4973,1
4974,4
4975,18
4976,4
4977,17
4978,7
4979,2
4980,4
4981,9
4982,2
4983,8
4984,12
4985,18
4986,0
4987,7
4988,9
4989,10
4990,18
4991,17
4992,11
4993,5
4994,19
4995,5
4996,8
4997,15
4998,6
4999,1
5000,19
5001,13
5002,17
5003,13
5004,6
5005,10
5006,13
5007,0
5008,4
5009,7
5010,12
5011,8
5012,2
5013,0
5014,19
5015,0
5016,18
5017,0
5018,17
5019,12
5020,3
5021,2
5022,7
5023,17
5024,2
5025,9
5026,4
5027,5
5028,11
5029,2
5030,17
5031,16
5032,12
5033,12
5034,19
5035,4
5036,9
5037,11
5038,5
5039,5
5040,0
5041,7
5042,0
5043,10
5044,5
5045,7
5046,3
5047,8
5048,7
5049,15
5050,5
5051,11
5052,5
5053,12
5054,4
5055,12
5056,10
5057,18
5058,5
5059,13
5060,5
5061,13
5062,14
5063,12
5064,9
5065,7
5066,2
5067,13
5068,1
5069,19
5070,7
5071,11
5072,4
5073,12
5074,19
5075,6
5076,6
5077,14
5078,18
5079,10
5080,7
5081,2
5082,9
5083,9
5084,19
5085,4
5086,2
5087,14
5088,2
5089,5
5090,13
5091,14
5092,12
5093,10
5094,10
5095,18
5096,2
5097,4
5098,9
5099,10
5100,1
5101,8
5102,6
5103,7
5104,10
5105,12
5106,14
5107,6
5108,8
5109,1
5110,1
5111,5
5112,10
5113,1
5114,10
5115,2
5116,1
5117,9
5118,5
5119,8
5120,19
5121,5
5122,3
5123,19
5124,14
5125,18
5126,9
5127,1
5128,0
5129,17
5130,18
5131,1
5132,19
5133,0
5134,12
5135,11
5136,1
5137,7
5138,19
5139,4
5140,5
5141,2
5142,11
5143,9
5144,14
5145,1
5146,11
5147,5
5148,6
5149,8
5150,6
5151,3
5152,11
5153,6
5154,16
5155,5
5156,19
5157,2
5158,9
5159,2
5160,12
5161,6
5162,18
5163,17
5164,11
5165,13
5166,12
5167,0
5168,18
5169,4
5170,0
5171,10
5172,14
5173,9
5174,14
5175,0
5176,7
5177,18
5178,15
5179,6
5180,1
5181,2
5182,15
5183,17
5184,2
5185,7
5186,8
5187,2
5188,0
5189,9
5190,12
5191,12
5192,12
5193,10
5194,17
5195,11
5196,7
5197,14
5198,14
5199,8
5200,6
5201,1
5202,12
5203,11
5204,2
5205,2
5206,5
5207,8
5208,2
5209,18
5210,15
5211,1
5212,12
5213,19
5214,7
5215,1
5216,19
5217,17
5218,11
5219,0
5220,10
5221,16
5222,15
5223,9
5224,10
5225,4
5226,8
5227,15
5228,10
5229,2
5230,5
5231,8
5232,7
5233,10
5234,15
5235,5
5236,17
5237,5
5238,7
5239,18
5240,15
5241,12
5242,6
5243,10
5244,9
5245,10
5246,4
5247,1
5248,0
5249,12
5250,9
5251,9
5252,8
5253,2
5254,18
5255,6
5256,13
5257,18
5258,10
5259,6
5260,2
5261,16
5262,10
5263,19
5264,7
5265,6
5266,7
5267,10
5268,9
5269,6
5270,18
5271,0
5272,13
5273,1
5274,12
5275,4
5276,8
5277,9
5278,15
5279,9
5280,9
5281,7
5282,7
5283,18
5284,14
5285,2
5286,14
5287,11
5288,7
5289,0
5290,16
5291,7
5292,0
5293,6
5294,2
5295,15
5296,9
5297,15
5298,5
5299,19
5300,10
5301,14
5302,5
5303,5
5304,11
5305,4
5306,8
5307,12
5308,10
5309,1
5310,4
5311,12
5312,10
5313,1
5314,5
5315,18
5316,7
5317,6
5318,12
5319,7
5320,5
5321,0
5322,1
5323,12
5324,7
5325,5
5326,16
5327,5
5328,6
5329,0
5330,11
5331,4
5332,14
5333,9
5334,19
5335,7
5336,19
5337,10
5338,4
5339,17
5340,6
5341,2
5342,7
5343,11
5344,8
5345,8
5346,7
5347,6
5348,1
5349,2
5350,17
5351,11
5352,0
5353,4
5354,11
5355,15
5356,12
5357,7
5358,18
5359,5
5360,7
5361,19
5362,17
5363,7
5364,10
5365,7
5366,8
5367,10
5368,11
5369,11
5370,10
5371,9
5372,15
5373,7
5374,18
5375,7
5376,12
5377,11
5378,0
5379,11
5380,17
5381,19
5382,11
5383,18
5384,7
5385,17
5386,11
5387,16
5388,0
5389,4
5390,13
5391,13
5392,12
5393,6
5394,1
5395,17
5396,2
5397,14
5398,4
5399,19
5400,10
5401,0
5402,6
5403,18
5404,13
5405,16
5406,8
5407,14
5408,9
5409,18
5410,8
5411,9
5412,2
5413,5
5414,0
5415,6
5416,19
5417,13
5418,11
5419,5
5420,17
5421,9
5422,9
5423,15
5424,0
5425,6
5426,18
5427,6
5428,19
5429,0
5430,9
5431,14
5432,0
5433,4
5434,5
5435,19
5436,11
5437,14
5438,18
5439,16
5440,5
5441,4
5442,10
5443,15
5444,2
5445,17
5446,12
5447,1
5448,6
5449,13
5450,19
5451,9
5452,10
5453,15
5454,6
5455,1
5456,18
5457,2
5458,13
5459,13
5460,17
5461,0
5462,0
5463,0
5464,7
5465,11
5466,2
5467,0
5468,1
5469,11
5470,19
5471,1
5472,14
5473,17
5474,9
5475,11
5476,11
5477,1
5478,2
5479,3
5480,12
5481,18
5482,17
5483,2
5484,4
5485,12
5486,4
5487,12
5488,6
5489,16
5490,15
5491,15
5492,0
5493,9
5494,2
5495,15
5496,9
5497,11
5498,11
5499,8
5500,18
5501,6
5502,4
5503,0
5504,5
5505,19
5506,15
5507,3
5508,19
5509,4
5510,19
5511,1
5512,14
5513,11
5514,15
5515,10
5516,7
5517,16
5518,17
5519,2
5520,15
5521,8
5522,9
5523,0
5524,19
5525,17
5526,2
5527,9
5528,2
5529,17
5530,7
5531,4
5532,5
5533,17
5534,6
5535,11
5536,17
5537,19
5538,15
5539,18
5540,10
5541,7
5542,13
5543,6
5544,6
5545,6
5546,8
5547,1
5548,13
5549,5
5550,18
5551,13
5552,9
5553,15
5554,18
5555,6
5556,12
5557,9
5558,9
5559,11
5560,8
5561,2
5562,9
5563,7
5564,10
5565,11
5566,4
5567,10
5568,0
5569,1
5570,2
5571,10
5572,11
5573,13
5574,1
5575,1
5576,11
5577,13
5578,9
5579,14
5580,19
5581,13
5582,0
5583,4
5584,19
5585,12
5586,18
5587,19
5588,13
5589,4
5590,19
5591,2
5592,17
5593,16
5594,11
5595,7
5596,5
5597,16
5598,19
5599,16
5600,4
5601,6
5602,9
5603,1
5604,14
5605,19
5606,18
5607,12
5608,7
5609,1
5610,1
5611,9
5612,3
5613,7
5614,5
5615,1
5616,13
5617,14
5618,17
5619,13
5620,7
5621,14
5622,14
5623,1
5624,0
5625,15
5626,19
5627,18
5628,2
5629,6
5630,8
5631,9
5632,2
5633,12
5634,5
5635,18
5636,4
5637,6
5638,19
5639,13
5640,7
5641,4
5642,9
5643,9
5644,16
5645,18
5646,11
5647,2
5648,10
5649,4
5650,13
5651,6
5652,15
5653,19
5654,6
5655,1
5656,15
5657,2
5658,17
5659,11
5660,18
5661,5
5662,7
5663,9
5664,7
5665,6
5666,8
5667,7
5668,7
5669,13
5670,6
5671,9
5672,6
5673,12
5674,18
5675,7
5676,13
5677,2
5678,13
5679,9
5680,19
5681,7
5682,17
5683,9
5684,4
5685,2
5686,7
5687,15
5688,11
5689,7
5690,12
5691,12
5692,15
5693,19
5694,8
5695,2
5696,6
5697,9
5698,17
5699,11
5700,12
5701,16
5702,4
5703,6
5704,1
5705,14
5706,15
5707,19
5708,6
5709,1
5710,17
5711,2
5712,16
5713,17
5714,15
5715,0
5716,6
5717,3
5718,8
5719,7
5720,2
5721,19
5722,2
5723,17
5724,8
5725,18
5726,19
5727,6
5728,11
5729,15
5730,18
5731,10
5732,5
5733,9
5734,6
5735,18
5736,15
5737,11
5738,12
5739,19
5740,11
5741,7
5742,5
5743,13
5744,17
5745,17
5746,5
5747,19
5748,4
5749,17
5750,18
5751,10
5752,0
5753,17
5754,14
5755,10
5756,4
5757,8
5758,1
5759,1
5760,0
5761,17
5762,11
5763,16
5764,6
5765,2
5766,8
5767,9
5768,4
5769,16
5770,17
5771,7
5772,18
5773,9
5774,18
5775,12
5776,2
5777,6
5778,14
5779,18
5780,17
5781,5
5782,18
5783,11
5784,6
5785,10
5786,0
5787,9
5788,17
5789,17
5790,1
5791,13
5792,10
5793,14
5794,4
5795,9
5796,14
